phase,feature,rule,market,disc_n,disc_roi,disc_z,val_n,val_roi,val_excess,val_z
all,rt_imp_total,rt_imp_total >= 460.6,fg_ml_dog,248,13.765531778335571,2.0276225,721,-4.664037376642227,1.370694860816002,0.23770744
mid,d_s2d_cover,d_s2d_cover >= 0.1288,fg_spread_fav,178,13.718445599079132,2.1745148,149,-6.410016119480133,1.8576361238956451,0.23765954
veryLate,st_both_done,st_both_done == 1,tt_home_over,127,12.80355304479599,2.0823562,271,5.069732666015625,1.3654790818691254,0.23758616
gp25,st_a_l10,st_a_l10 >= 0.7,fg_ml_fav,439,2.372063510119915,2.0839567,436,-3.774861991405487,0.7372599095106125,0.23164172
stretch,st_h_playin_edge,st_h_playin_edge >= 14.5,fg_spread_dog,120,11.360660940408707,2.0874686,221,-5.81161268055439,1.4592912048101425,0.22720052
stretch,d_d3_h1m,d_d3_h1m <= -7.338,tt_away_over,121,15.078218281269073,2.2332675,254,-1.2012324295938015,1.3450385071337223,0.2257991
all,h2h_days,h2h_days >= 72,tt_home_under,176,8.30048993229866,2.0162148,305,-4.765572398900986,1.2209873646497726,0.22449431
gp25,d_d5_cover,d_d5_cover >= 0.1647,h1_total_under,267,8.679448068141937,2.0425344,504,-4.497591033577919,0.9529437869787216,0.22398473
gp50,d_l5_h1m,d_l5_h1m <= -7,fg_spread_fav,198,13.773104548454285,2.213829,204,3.818153962492943,1.4862725511193275,0.22296429
gp25,st_d_gb_1,st_d_gb_1 >= 14.5,fg_spread_fav,183,10.570280998945236,2.0244677,195,-2.1038295701146126,1.522889919579029,0.22276941
all,h_d3_own,h_d3_own <= -5.5,fg_spread_fav,465,5.520763248205185,2.062586,505,-4.369067773222923,0.9451258927583694,0.22247837
all,st_a_playin_edge,st_a_playin_edge >= 4.5,tt_away_under,487,-0.8089683949947357,2.2340004,972,-5.413690581917763,0.6769340485334396,0.22198506
stretch,st_d_rank,st_d_rank > 0,fg_ml_fav,572,1.910150982439518,2.1402535,528,-2.370314858853817,0.6199441850185394,0.22129832
all,a_l10_own,a_l10_own >= 119.4,fg_total_under,436,5.0923943519592285,2.167583,467,-5.958598852157593,0.9746283292770386,0.22067636
postdl,d_l5_h1m,d_l5_h1m <= -7,fg_spread_fav,174,14.095768332481384,2.150304,202,2.955867536365986,1.4752513729035854,0.22008692
all,st_a_gb_1,st_a_gb_1 <= 0.5,h1_spread_away,135,12.66528069972992,2.188457,194,-1.674593985080719,1.4987681061029434,0.21858966
postdl,h_l5_h1m,h_l5_h1m >= 3,fg_total_under,264,14.979332685470581,3.1356714,325,-8.363565057516098,1.1539191007614136,0.2182075
gp25,a_adj_def,a_adj_def <= 110.1,fg_total_over,173,13.662640750408173,2.6380055,197,-1.1492795310914516,1.4835602603852749,0.21820052
postdl,h_d5_atsm,h_d5_atsm >= 2.935,h1_spread_dog,140,11.779984086751938,2.074685,296,-5.748673528432846,1.1994324624538422,0.21611586
postdl,h_gp_prior,h_gp_prior <= 60,fg_total_under,186,12.903222441673279,2.3353534,300,-8.341000229120255,1.176483929157257,0.21374662
stretch,h_d5_h1m,h_d5_h1m >= 4.167,fg_total_under,226,17.417535185813904,2.9548435,260,-8.924683928489685,1.2516438961029053,0.21176834
gp50,a_l10_win,a_l10_win >= 0.7,fg_spread_fav,255,11.551366001367569,2.14045,258,3.583665192127228,1.2517837807536125,0.21118397
gp50,h_d5_atsm,h_d5_atsm >= 4.517,fg_total_under,196,11.047551780939102,2.101869,217,-8.507998287677765,1.3594470918178558,0.21010254
postdl,h_d5_h1m,h_d5_h1m >= 2.84,fg_total_under,261,11.9122214615345,2.5986757,300,-8.363533020019531,1.1539511382579803,0.20965281
gp25,d_trav_km,d_trav_km >= 95.54,fg_ml_away,350,20.39540708065033,2.9666998,354,-2.0335325971245766,1.494593732059002,0.20865226
mid,h_d5_h1m,h_d5_h1m <= -4.215,fg_ml_dog,182,15.689760446548462,2.2594328,163,7.780139148235321,2.6250600814819336,0.20784836
veryLate,d_l10_margin,d_l10_margin <= -5.14,fg_spread_fav,156,16.272209584712982,2.222372,169,7.303915917873383,1.5009652823209763,0.20560944
postdl,h2h_prev_margin_h,h2h_prev_margin_h > 0,h1_spread_dog,211,8.559416234493256,2.0569527,408,-5.9775520116090775,0.9705539792776108,0.20531219
all,a_l3_atsm,a_l3_atsm <= -6.167,fg_spread_dog,484,3.3715397119522095,2.0302482,525,-2.828868106007576,0.8512042462825775,0.20414954
gp25,a_d3_margin,a_d3_margin <= -10.27,fg_spread_dog,173,12.571875751018524,2.4713871,199,-4.010248184204102,1.3780493289232254,0.20352173
postdl,h_l5_h1m,h_l5_h1m > 0,fg_total_under,431,7.196476310491562,2.3137317,468,-8.621062338352203,0.8964218199253082,0.20341733
stretch,h_l5_h1m,h_l5_h1m >= 3,fg_total_under,338,11.269494891166687,2.428804,389,-9.202134609222412,0.9741932153701782,0.20161065
early,a_d3_own,a_d3_own < 0,fg_ml_home,150,15.87504893541336,2.187525,166,0.7166078314185143,1.5404407866299152,0.1994256
gp25,h_l3_gtot_vs_line,h_l3_gtot_vs_line >= 10.4,h1_total_under,173,11.364670842885971,2.0142488,310,-4.372122883796692,1.0784119367599487,0.19879317
stretch,st_h_rank,st_h_rank >= 11,fg_spread_fav,381,7.7262453734874725,2.043259,350,-0.7390576880425215,1.0064629837870598,0.19732475
stretch,a_s2d_h1t,a_s2d_h1t <= 112,fg_total_over,227,5.129858106374741,2.0338724,222,2.3512711748480797,1.2501011602580547,0.1954713
all,h_d5_atsm,h_d5_atsm <= -6.8,fg_spread_fav,235,12.103413790464401,2.5234065,247,-4.126837104558945,1.187356561422348,0.19547088
gp25,t4_total_point,t4_total_point >= 236.5,fg_total_under,365,6.707939505577087,2.0639973,321,-5.40718249976635,1.038113608956337,0.19485185
gp25,h_trav_km,h_trav_km >= 1794,fg_ml_away,175,23.361845314502716,2.3837228,173,-1.5324793756008148,1.9956469535827637,0.1947624
postdl,t4_total_point,t4_total_point <= 218.5,fg_total_over,182,12.244677543640137,2.5287619,131,2.041499502956867,1.6007844358682632,0.19219548
all,a_l5_atsm,a_l5_atsm <= -7.4,fg_ml_away,238,14.049150049686432,2.183874,287,-2.5946417823433876,1.497928611934185,0.18998727
early,h_s2d_h1m,h_s2d_h1m > 0,fg_ml_home,142,15.385136008262634,2.0674152,156,0.6783443968743086,1.5021773055195808,0.18852343
stretch,rt_imp_margin,rt_imp_margin <= -1.213,h1_total_over,150,10.516925156116486,2.1229227,342,-2.994433045387268,0.9519618004560471,0.18461983
stretch,h_b2b,h_b2b == 1,fg_total_over,167,7.46285542845726,2.060497,209,2.313696965575218,1.2125269509851933,0.18396105
postdl,rt_imp_total,rt_imp_total >= 459.5,fg_ml_home,176,8.891802281141281,2.0110662,240,-9.256108850240707,1.1502981185913086,0.183186
gp50,st_days_to_deadline,st_days_to_deadline >= 52,fg_total_over,209,12.349414080381393,2.7489436,253,1.878618262708187,1.088108029216528,0.18159068
gp25,d_l10_h1t,d_l10_h1t <= -9.5,fg_total_under,174,14.106586575508118,2.4475431,165,-5.1035575568675995,1.3417385518550873,0.18055809
all,d_s2d_cover,d_s2d_cover >= 0.0625,fg_spread_fav,698,4.481513053178787,2.2394156,701,-4.670162871479988,0.6440307945013046,0.17861506
gp25,a_adj_tempo_pts,a_adj_tempo_pts <= 221.6,fg_total_over,173,14.771026372909546,2.7907343,182,-1.4119774103164673,1.2208623811602592,0.1725917
gp25,a_d5_over,a_d5_over <= -0.1098,tt_home_under,282,10.549841821193695,2.0172698,478,-5.089167132973671,0.7276326417922974,0.16749546
gp50,d_l10_win,d_l10_win <= -0.3,fg_spread_fav,206,12.14674487709999,2.0134163,177,3.5181693732738495,1.1862879619002342,0.16576716
gp25,gbr_fav,gbr_fav <= -0.1852,tt_away_over,183,13.254323601722717,2.164358,390,-2.681528776884079,0.7950872182846069,0.16535412
gp50,h_l10_cover,h_l10_cover <= 0.3,fg_ml_home,188,15.750496089458466,3.1356604,192,-10.57419404387474,1.1432439088821411,0.16509089
gp50,a_d3_atsm,a_d3_atsm <= -5.998,fg_spread_dog,197,6.608150154352188,2.1263118,213,-10.28268113732338,1.0712295770645142,0.16408494
gp25,d_d5_atsm,d_d5_atsm <= -3.813,fg_spread_fav,516,6.182913854718208,2.3553264,545,-2.9604539275169373,0.6662655621767044,0.16293539
all,gbr_dog,gbr_dog <= 0,fg_ml_fav,702,3.20785790681839,2.3310888,583,-4.464399442076683,0.45162253081798553,0.16268067
gp50,h_s2d_atsm,h_s2d_atsm <= -0.9725,h1_spread_home,155,12.037881463766098,2.3132617,281,-2.835250645875931,0.9237866848707199,0.16225684
all,st_a_gb_1,st_a_gb_1 <= 2,fg_ml_home,535,9.731835126876831,3.1156337,314,-5.916902795433998,0.9428422898054123,0.16206494
gp25,rt_imp_total,rt_imp_total >= 458.7,tt_away_under,293,1.9101612269878387,2.0856025,568,-5.886804684996605,0.6418187171220779,0.16084854
all,st_a_l10,st_a_l10 >= 0.7,fg_ml_fav,618,3.240693360567093,2.1988378,641,-4.492681846022606,0.4233401268720627,0.15989855
postdl,d_l10_atsm,d_l10_atsm <= -3,h1_spread_home,148,12.191705405712128,2.1016068,289,-2.2500641644001007,0.881320983171463,0.15698841
gp25,a_d5_h1m,a_d5_h1m >= 6.065,fg_ml_fav,175,8.093718439340591,2.408472,197,-3.769076243042946,0.7430456578731537,0.15692839
postdl,d_rest_days,d_rest_days >= 1,fg_total_under,217,10.858193039894104,2.2068577,217,-8.508031815290451,1.0094523429870605,0.15597978
all,h_streak_ou,h_streak_ou <= -2,fg_spread_fav,635,5.228201672434807,2.3330765,587,-4.704076796770096,0.6101168692111969,0.15484048
veryLate,h_d5_margin,h_d5_margin >= 3.696,fg_total_under,155,5.934618785977364,2.0423453,163,-13.32961916923523,1.1502504348754883,0.15467276
gp25,h_s2d_oum,h_s2d_oum >= 3.748,fg_total_under,170,14.54068273305893,2.478544,139,-5.195784568786621,1.2495115399360657,0.15433156
stretch,h_s2d_atsm,h_s2d_atsm <= -1.063,h1_spread_home,188,9.59872454404831,2.1838858,292,-3.911278396844864,0.8587263524532318,0.15379211
all,d_trav_km,d_trav_km > 0,fg_spread_away,525,6.2017772346735,2.5942593,578,-5.133702978491783,0.6096228957176208,0.15346736
all,gbr_d,gbr_d <= -0.1816,tt_away_over,273,10.34976914525032,2.1280715,546,-3.3031251281499863,0.6025891751050949,0.14823732
stretch,h_l3_gtot_vs_line,h_l3_gtot_vs_line <= -9.167,fg_total_under,230,12.055467814207077,2.1284842,223,-9.234846383333206,0.9414814412593842,0.14752233
postdl,a_l5_h1m,a_l5_h1m >= 4.8,fg_ml_fav,179,6.121837347745895,2.040778,221,0.8108907379209995,0.6138604134321213,0.1459686
all,a_gp_prior,a_gp_prior >= 75,tt_away_over,142,15.386684238910675,2.179747,225,-2.9830045998096466,0.9227097034454346,0.14571232
gp25,h_l10_margin_vs_need,h_l10_margin_vs_need >= 3.5,h1_spread_away,203,12.604650855064392,2.3337922,427,-1.6574300825595856,0.6700359284877777,0.14498134
gp25,a_l10_cover,a_l10_cover <= 0.4,h1_total_under,329,7.334350794553757,2.0116398,671,-4.92989644408226,0.5206383764743805,0.14119956
gp25,d_d5_h1m,d_d5_h1m >= 8.917,fg_ml_away,175,24.160557985305786,2.4607146,194,-2.179386280477047,1.3487400487065315,0.13938867
all,h_trav_km,h_trav_km >= 1128,fg_spread_away,495,4.549036920070648,2.1338866,544,-5.180000513792038,0.563325360417366,0.13757819
stretch,st_days_to_deadline,st_days_to_deadline >= 50,tt_home_over,146,4.685864970088005,2.0146546,281,-0.6170705426484346,0.7423227187246084,0.13115521
mid,h_s2d_cover,h_s2d_cover <= 0.4286,tt_away_over,155,20.290251076221466,2.176509,245,-3.913908451795578,0.7919874042272568,0.13050228
all,h2h_prev_ou_margin,h2h_prev_ou_margin > 0,fg_total_under,789,3.0785636976361275,2.3232853,782,-6.488978862762451,0.4442483186721802,0.13016297
all,a_l10_h1t,a_l10_h1t <= 108.3,fg_spread_fav,220,9.351792931556702,2.0139928,218,-4.474815726280212,0.8393779397010803,0.12981899
gp50,h_s2d_oum,h_s2d_oum >= 2.485,fg_ml_away,200,23.72494488954544,2.2366195,150,-8.981287479400635,1.362203061580658,0.1287844
gp50,rt_imp_total,rt_imp_total <= 448.1,fg_total_over,199,19.922003149986267,3.8015044,152,1.7653334885835648,0.9748232550919056,0.1260982
veryLate,d_d5_atsm,d_d5_atsm <= -3.089,fg_spread_fav,156,16.264380514621735,2.2213469,161,6.737018376588821,0.9340677410364151,0.12488789
postdl,rt_imp_total,rt_imp_total >= 457,fg_ml_home,264,8.11065062880516,2.3488886,365,-9.776890277862549,0.6295166909694672,0.12363172
postdl,a_adj_tempo_pts,a_adj_tempo_pts <= 223.4,fg_total_over,175,11.27273142337799,2.344948,162,1.3598672114312649,0.9191522374749184,0.12272121
all,a_s2d_gtot,a_s2d_gtot <= 222.9,fg_total_over,457,9.869493544101715,3.1664784,382,-1.5466632321476936,0.5975501611828804,0.1223966
gp50,h_l5_h1m,h_l5_h1m > 0,fg_total_under,486,6.0623954981565475,2.1583295,478,-9.334580600261688,0.5328647792339325,0.12222783
all,a_adj_net,a_adj_net <= -4.136,h1_total_under,171,11.645224690437317,2.2314472,316,-4.989388585090637,0.6553266197443008,0.12195575
all,a_s2d_oum,a_s2d_oum >= 4.333,fg_total_under,228,13.879258930683136,2.9574385,277,-6.236109510064125,0.6971176713705063,0.12156381
gp50,h_d5_h1m,h_d5_h1m >= 2.859,fg_total_under,296,11.578621715307236,2.6787224,307,-9.209255874156952,0.6581895053386688,0.120992735
gp25,h_alt_m,h_alt_m >= 366,fg_spread_home,176,10.652479529380798,2.3966522,172,-2.2668208926916122,0.8711408823728561,0.119643874
gp25,a_l3_atsm,a_l3_atsm <= -6.167,fg_ml_dog,358,14.44464921951294,2.0440857,397,-6.494595855474472,0.9340204298496246,0.119460754
postdl,h_s2d_atsm,h_s2d_atsm <= -1.011,h1_spread_home,141,13.718588650226593,2.2415166,276,-2.449723333120346,0.6816618144512177,0.118661016
all,h_adj_hca,h_adj_hca <= 2.14,fg_spread_home,250,7.688108831644058,2.0087824,2107,-3.0059296637773514,0.24504251778125763,0.117791064
gp25,a_s2d_win,a_s2d_win >= 0.6279,tt_away_under,213,3.733178973197937,2.0602803,354,-5.936168879270554,0.5924545228481293,0.11721609
stretch,c_h1_total_point,c_h1_total_point >= 116,fg_ml_home,186,9.696772694587708,2.179254,458,-10.492683947086334,0.5381286144256592,0.11696745
gp50,st_a_gb_1,st_a_gb_1 <= 6.5,fg_ml_fav,210,5.614034458994865,2.007268,135,1.2563503347337246,0.6231005769222975,0.11607054
gp25,d_l3_win,d_l3_win <= -0.6667,fg_spread_fav,234,9.33707132935524,2.091611,240,-2.9500823467969894,0.6766371428966522,0.109807305
all,h_adj_tempo_pts,h_adj_tempo_pts >= 231.4,fg_ml_away,248,14.98873382806778,2.3407676,608,-3.502759709954262,0.5898106843233109,0.10888219
gp50,d_l10_margin,d_l10_margin <= -8.6,fg_spread_fav,198,13.787469267845154,2.2159479,200,3.056253120303154,0.7243717089295387,0.10759653
all,h_adj_off,h_adj_off >= 116.1,fg_ml_dog,248,18.02864819765091,2.46863,549,-5.330803617835045,0.7039286196231842,0.106524415
postdl,a_l10_win,a_l10_win >= 0.7,fg_spread_fav,229,11.709804832935333,2.088382,258,2.1037496626377106,0.6231334991753101,0.105061464
all,a_l10_gtot,a_l10_gtot >= 233.9,fg_total_under,652,3.070707805454731,2.109869,660,-6.543197482824326,0.3900296986103058,0.10498518
stretch,st_h_gb_1,st_h_gb_1 >= 17,fg_spread_fav,346,8.144616335630417,2.0287023,532,-1.3140134513378143,0.43150726705789566,0.10430226
all,a_l3_atsm,a_l3_atsm <= -9.333,fg_ml_away,252,19.37369704246521,2.8840446,300,-3.311106190085411,0.7814642041921616,0.10133563
gp25,a_l10_win,a_l10_win >= 0.7,fg_ml_fav,447,2.614884451031685,2.1769738,439,-4.192063212394714,0.3200586885213852,0.1009055
stretch,a_b2b,a_b2b == 1,fg_ml_fav,216,5.122495070099831,2.0077477,212,-2.554977126419544,0.4352819174528122,0.09845712
late,a_l10_margin_vs_need,a_l10_margin_vs_need <= -0.3,fg_ml_fav,187,6.475204974412918,2.1283865,239,-4.863554611802101,0.42165815830230713,0.09728035
late,rt_imp_total,rt_imp_total <= 448.5,fg_total_over,123,5.543241277337074,2.3804789,122,-1.3945368118584156,0.8401659317314625,0.09724922
gp25,st_d_gb_10,st_d_gb_10 <= -8.3,tt_away_over,208,11.458078771829605,2.0323102,417,-3.031918592751026,0.44469740241765976,0.09563141
mid,a_streak_ou,a_streak_ou >= 2,fg_total_under,242,4.921207576990128,2.036033,210,0.04091501177754253,0.6286167539656162,0.09549472
stretch,a_l10_win,a_l10_win >= 0.7,fg_ml_fav,303,4.792528226971626,2.2937012,302,-2.6482127606868744,0.342046283185482,0.0923415
stretch,d_l10_h1t,d_l10_h1t <= -6.44,fg_ml_home,229,9.007278084754944,2.3229518,208,-10.407662391662598,0.6231501698493958,0.09127894
late,a_rest_days,a_rest_days <= 1,fg_ml_fav,123,8.585897833108902,2.0608063,131,-4.765131324529648,0.5200814455747604,0.08883267
early,d_streak_ats,d_streak_ats > 0,fg_spread_home,192,14.406631886959076,2.5585003,176,0.9387809783220291,0.6323730573058128,0.08795615
gp50,a_l5_over,a_l5_over >= 0.6,tt_home_over,224,0.994617585092783,2.0386093,539,-0.596968736499548,0.3555707633495331,0.08700422
mid,a_d5_win,a_d5_win <= -0.1,h1_spread_away,121,16.62244349718094,2.0988908,301,2.16120183467865,0.4709910601377487,0.08576254
early,h_d3_cover,h_d3_cover > 0,fg_spread_home,139,14.072561264038086,2.13568,140,0.9872491471469402,0.680841226130724,0.08445909
gp50,d_streak_su,d_streak_su <= -5,fg_spread_fav,128,19.31889057159424,2.4377055,139,3.001263178884983,0.6693817675113678,0.08289018
gp50,a_l10_margin,a_l10_margin >= 5.8,fg_spread_fav,202,12.468986958265305,2.0417826,247,2.802633121609688,0.47075171023607254,0.07770736
postdl,a_d3_atsm,a_d3_atsm <= -6.116,fg_spread_dog,174,7.5338877737522125,2.0957491,208,-9.990585595369339,0.5128584802150726,0.077584736
postdl,a_l3_atsm,a_l3_atsm <= -3.667,fg_spread_dog,262,5.666248127818108,2.254849,308,-10.0846529006958,0.41879117488861084,0.077093884
all,a_d5_over,a_d5_over <= -0.2789,tt_home_under,125,11.780571937561035,2.1074414,211,-5.4844725877046585,0.5020871758460999,0.07678291
all,h_l10_atsm,h_l10_atsm >= 3.4,h1_spread_away,232,8.552413433790207,2.2118127,500,-2.8455691412091255,0.3277929499745369,0.07675009
postdl,rt_imp_total,rt_imp_total <= 448.1,fg_total_over,175,21.095722913742065,3.7063668,155,1.0273538529872894,0.5866388324648142,0.076614566
all,d_gp_prior,d_gp_prior >= 1,fg_total_under,890,2.7510780841112137,2.3651602,845,-6.683114171028137,0.25011301040649414,0.076176845
early,h_d3_opp,h_d3_opp < 0,fg_spread_home,153,13.6280357837677,2.1830812,161,0.8745667524635792,0.5681588314473629,0.075582154
gp25,d_d5_atsm,d_d5_atsm <= -6.717,fg_spread_fav,345,6.802742183208466,2.0465264,369,-3.2516375184059143,0.37508197128772736,0.07547605
all,a_km_14d,a_km_14d <= 4639,h1_spread_home,341,6.621480733156204,2.10307,653,-5.59907928109169,0.2811599522829056,0.075304
early,a_l3_oum,a_l3_oum < 0,fg_ml_home,143,16.041848063468933,2.156706,174,-0.2748171566054225,0.5490157753229141,0.07276814
gp25,pair_l10_gtot_vs_line,pair_l10_gtot_vs_line <= -5.9,fg_ml_home,175,13.05433064699173,2.365752,222,-7.930239289999008,0.4869632422924042,0.070734836
all,d_d5_cover,d_d5_cover >= 0.1484,fg_ml_away,708,5.5504221469163895,2.0628102,700,-3.742242604494095,0.3503277897834778,0.06939306
postdl,d_d5_h1m,d_d5_h1m >= 6.175,fg_ml_away,176,26.57393217086792,2.3533292,187,-10.692500323057175,0.6298907101154327,0.06686512
stretch,a_d5_margin,a_d5_margin >= 5.267,h1_spread_fav,129,10.745932906866074,2.0394447,269,-3.611278161406517,0.38624219596385956,0.06640341
postdl,h_b2b,h_b2b == 1,fg_total_over,130,11.61487028002739,2.061961,176,0.8948647417128086,0.45414972119033337,0.06320189
gp25,st_d_season_frac,st_d_season_frac <= -0.0122,fg_total_over,524,5.2931275218725204,2.5839992,524,-2.370019815862179,0.26281997561454773,0.06304367
gp50,h_d3_margin,h_d3_margin >= 4.057,fg_total_under,294,9.740255773067474,2.3394058,306,-9.528286755084991,0.3391586244106293,0.062244754
gp50,h_gp_prior,h_gp_prior >= 74,tt_home_over,162,4.802625626325607,2.2483532,258,-0.5862853489816189,0.36625415086746216,0.062002942
late,h2h_prev_ats_margin_h,h2h_prev_ats_margin_h >= 6.5,fg_ml_dog,157,18.61145794391632,2.0136952,162,-5.685610696673393,0.7424447685480118,0.061948713
all,d_l5_own,d_l5_own <= -12.2,fg_spread_fav,236,10.82138866186142,2.3224497,249,-4.943649843335152,0.37054382264614105,0.06124797
gp25,a_d5_opp,a_d5_opp <= -7.265,tt_away_under,130,10.70713922381401,2.4525099,170,-6.083209067583084,0.44541433453559875,0.061068773
stretch,gbr_d,gbr_d <= -0.306,tt_away_over,185,9.92836207151413,2.0175748,383,-2.250215783715248,0.2960551530122757,0.061029892
all,h_d5_margin,h_d5_margin <= -7.713,fg_spread_fav,232,11.903759837150574,2.4753902,259,-4.958134144544601,0.3560595214366913,0.060024
late,d_l3_atsm,d_l3_atsm > 0,h1_spread_dog,128,17.72298961877823,2.196428,317,1.2822418473660946,0.31939558684825897,0.059618555
all,a_d3_margin,a_d3_margin >= 9.976,tt_home_under,130,12.428122013807297,2.2266507,266,-5.650084838271141,0.3364749252796173,0.057774715
late,d_streak_ou,d_streak_ou <= -3,fg_spread_home,135,11.687113344669342,2.3226311,148,-1.8563514575362206,0.4444209858775139,0.056614794
gp50,d_d5_h1m,d_d5_h1m >= 6.107,fg_ml_away,200,22.904422879219055,2.1546948,195,-9.828254580497742,0.515235960483551,0.055539154
stretch,st_a_gp,st_a_gp >= 71,tt_home_over,173,3.486895188689232,2.025692,340,-1.075138058513403,0.2842552028596401,0.055244308
gp25,h_d3_h1t,h_d3_h1t >= 9.307,fg_ml_fav,175,6.359409540891647,2.0772555,167,-4.240601509809494,0.27152039110660553,0.052797534
postdl,h_l10_cover,h_l10_cover <= 0.3,fg_ml_home,162,16.654595732688904,2.818075,195,-10.045213997364044,0.3611929714679718,0.0518481
gp25,h_d5_opp,h_d5_opp >= 5.022,fg_ml_fav,350,2.972385473549366,2.022898,297,-4.314044117927551,0.19807778298854828,0.05136496
