sport,season,week,market,away,home,raw_nums,away_open,home_open,away_close,away_price,home_close,home_price,bets_away,bets_home,money_away,money_home,tickets,away_move,home_move,money_minus_bets_away
cfb,2026,1,total,Duquesne,Air Force,o53.5|u53.5|o55.5|-106|u55.5|-105,53.5,53.5,55.5,-106.0,55.5,-105.0,32.0,68.0,16.0,84.0,3705.0,2.0,2.0,-16.0
cfb,2026,1,total,Nicholls St,K State,o52.5|u52.5|o55.5|-102|u55.5|-108,52.5,52.5,55.5,-102.0,55.5,-108.0,74.0,26.0,90.0,10.0,2019.0,3.0,3.0,16.0
cfb,2026,1,total,AR-Pine Bluff,Missouri,o58.5|u58.5|o62|-105|u62.5|-110,58.5,58.5,62.0,-105.0,62.5,-110.0,45.0,55.0,60.0,40.0,9092.0,3.5,4.0,15.0
cfb,2026,1,total,UTEP,Oklahoma,o51.5|u51.5|o51.5|-105|u51.5|-105,51.5,51.5,51.5,-105.0,51.5,-105.0,38.0,62.0,53.0,47.0,29711.0,0.0,0.0,15.0
cfb,2026,1,total,Kent State,S. Carolina,o51.5|u51.5|o53.5|-108|u53.5|-110,51.5,51.5,53.5,-108.0,53.5,-110.0,28.0,72.0,43.0,57.0,14994.0,2.0,2.0,15.0
cfb,2026,1,total,Colorado,GA Tech,o53.5|u53.5|o52.5|-110|u53.5|-112,53.5,53.5,52.5,-110.0,53.5,-112.0,41.0,59.0,55.0,45.0,72691.0,-1.0,0.0,14.0
cfb,2026,1,total,Toledo,Michigan St,o48.5|u48.5|o46.5|-110|u48.5|-110,48.5,48.5,46.5,-110.0,48.5,-110.0,34.0,66.0,48.0,52.0,39278.0,-2.0,0.0,14.0
cfb,2026,1,total,Ab Christian,Texas Tech,o55.5|u55.5|o59.5|-110|u61.5|-108,55.5,55.5,59.5,-110.0,61.5,-108.0,34.0,66.0,48.0,52.0,6830.0,4.0,6.0,14.0
cfb,2026,1,total,Ball State,Ohio State,o57.5|u57.5|o55.5|-105|u55.5|-105,57.5,57.5,55.5,-105.0,55.5,-105.0,23.0,77.0,36.0,64.0,18559.0,-2.0,-2.0,13.0
cfb,2026,1,total,Indiana St,Purdue,o56.5|u56.5|o56.5|-105|u56.5|-110,56.5,56.5,56.5,-105.0,56.5,-110.0,20.0,80.0,32.0,68.0,7088.0,0.0,0.0,12.0
cfb,2026,1,total,SE Missouri,Iowa State,o52.5|u52.5|o52.5|-108|u52.5|-108,52.5,52.5,52.5,-108.0,52.5,-108.0,26.0,74.0,38.0,62.0,3655.0,0.0,0.0,12.0
cfb,2026,1,total,N Alabama,Arkansas,o58.5|u58.5|o63.5|-105|u63.5|-110,58.5,58.5,63.5,-105.0,63.5,-110.0,7.0,93.0,19.0,81.0,3190.0,5.0,5.0,12.0
cfb,2026,1,total,Akron,Wake Forest,o48.5|u48.5|o50.5|-110|u50.5|-102,48.5,48.5,50.5,-110.0,50.5,-102.0,59.0,41.0,70.0,30.0,21068.0,2.0,2.0,11.0
cfb,2026,1,total,Lamar,Louisiana,o49.5|u49.5|o48.5|-110|u48.5|-108,49.5,49.5,48.5,-110.0,48.5,-108.0,40.0,60.0,29.0,71.0,1539.0,-1.0,-1.0,-11.0
cfb,2026,1,total,C. Michigan,New Mexico,o48.5|u48.5|o45.5|-110|u47.5|-108,48.5,48.5,45.5,-110.0,47.5,-108.0,68.0,32.0,57.0,43.0,18281.0,-3.0,-1.0,-11.0
cfb,2026,1,total,OK State,Tulsa,o60.5|u60.5|o57.5|-110|u57.5|-102,60.5,60.5,57.5,-110.0,57.5,-102.0,7.0,93.0,17.0,83.0,31362.0,-3.0,-3.0,10.0
cfb,2026,1,total,SMU,Florida St,o52.5|u52.5|o52.5|-110|u55.5|-115,52.5,52.5,52.5,-110.0,55.5,-115.0,65.0,35.0,75.0,25.0,85838.0,0.0,3.0,10.0
cfb,2026,1,total,Albany,Buffalo,o48.5|u48.5|o47.5|-108|u47.5|-105,48.5,48.5,47.5,-108.0,47.5,-105.0,66.0,34.0,57.0,43.0,5710.0,-1.0,-1.0,-9.0
cfb,2026,1,total,Liberty,JMU,o52.5|u52.5|o50.5|-110|u50.5|-102,52.5,52.5,50.5,-110.0,50.5,-102.0,29.0,71.0,38.0,62.0,33023.0,-2.0,-2.0,9.0
cfb,2026,1,total,Boise State,Oregon,o53.5|u53.5|o52.5|-110|u53.5|-108,53.5,53.5,52.5,-110.0,53.5,-108.0,21.0,79.0,30.0,70.0,46190.0,-1.0,0.0,9.0
cfb,2026,1,total,NC A&T,Georgia State,o54.5|u54.5|o58.5|-110|u58.5|-105,54.5,54.5,58.5,-110.0,58.5,-105.0,16.0,84.0,8.0,92.0,5169.0,4.0,4.0,-8.0
cfb,2026,1,total,TN State,Georgia,o55.5|u55.5|o55.5|-105|u55.5|-108,55.5,55.5,55.5,-105.0,55.5,-108.0,30.0,70.0,38.0,62.0,16216.0,0.0,0.0,8.0
cfb,2026,1,total,Towson,Navy,o53.5|u53.5|o50.5|-110|u51.5|-110,53.5,53.5,50.5,-110.0,51.5,-110.0,41.0,59.0,33.0,67.0,5841.0,-3.0,-2.0,-8.0
cfb,2026,1,total,Alcorn State,Southern Miss,o51.5|u51.5|o51.5|-105|u51.5|-110,51.5,51.5,51.5,-105.0,51.5,-110.0,47.0,53.0,55.0,45.0,2145.0,0.0,0.0,8.0
cfb,2026,1,total,E. Kentucky,Jax State,o50.5|u50.5|o51.5|-112|u51.5|-102,50.5,50.5,51.5,-112.0,51.5,-102.0,34.0,66.0,42.0,58.0,4725.0,1.0,1.0,8.0
cfb,2026,1,total,Memphis,UNLV,o57.5|u57.5|o55.5|-105|u55.5|-108,57.5,57.5,55.5,-105.0,55.5,-108.0,14.0,86.0,21.0,79.0,49573.0,-2.0,-2.0,7.0
cfb,2026,1,total,Merrimack,Delaware,o56.5|u56.5|o55.5|-110|u56.5|-110,56.5,56.5,55.5,-110.0,56.5,-110.0,24.0,76.0,31.0,69.0,4200.0,-1.0,0.0,7.0
cfb,2026,1,total,Youngstown St,Kentucky,o56.5|u56.5|o61.5|-108|u61.5|-110,56.5,56.5,61.5,-108.0,61.5,-110.0,14.0,86.0,21.0,79.0,6553.0,5.0,5.0,7.0
cfb,2026,1,total,Houston Christian,Rice,o46.5|u46.5|o47.5|-105|u47.5|-105,46.5,46.5,47.5,-105.0,47.5,-105.0,78.0,22.0,71.0,29.0,1555.0,1.0,1.0,-7.0
cfb,2026,1,total,Missouri St,Texas A&M,o53.5|u53.5|o53.5|-108|u53.5|-110,53.5,53.5,53.5,-108.0,53.5,-110.0,17.0,83.0,24.0,76.0,12737.0,0.0,0.0,7.0
cfb,2026,1,total,W. Kentucky,Nevada,o52.5|u52.5|o51.5|-105|u52.5|-102,52.5,52.5,51.5,-105.0,52.5,-102.0,13.0,87.0,20.0,80.0,18402.0,-1.0,0.0,7.0
cfb,2026,1,total,Wisconsin,Notre Dame,o46.5|u46.5|o45.5|-112|u47.5|-102,46.5,46.5,45.5,-112.0,47.5,-102.0,93.0,7.0,86.0,14.0,78769.0,-1.0,1.0,-7.0
cfb,2026,1,total,UMass,Rutgers,o55.5|u55.5|o54.5|-110|u54.5|-102,55.5,55.5,54.5,-110.0,54.5,-102.0,23.0,77.0,29.0,71.0,24264.0,-1.0,-1.0,6.0
cfb,2026,1,total,Maine,App State,o50.5|u50.5|o53.5|-110|u53.5|-105,50.5,50.5,53.5,-110.0,53.5,-105.0,67.0,33.0,61.0,39.0,2398.0,3.0,3.0,-6.0
cfb,2026,1,total,N. Arizona,Arizona,o57.5|u57.5|o59.5|-105|u59.5|-105,57.5,57.5,59.5,-105.0,59.5,-105.0,5.0,95.0,11.0,89.0,2796.0,2.0,2.0,6.0
cfb,2026,1,total,Jax State,ND State,o49.5|u49.5|o45.5|-110|u46.5|-110,49.5,49.5,45.5,-110.0,46.5,-110.0,50.0,50.0,45.0,55.0,34608.0,-4.0,-3.0,-5.0
cfb,2026,1,total,E. Carolina,Alabama,o54.5|u54.5|o52.5|-108|u52.5|-110,54.5,54.5,52.5,-108.0,52.5,-110.0,27.0,73.0,32.0,68.0,34926.0,-2.0,-2.0,5.0
cfb,2026,1,total,Tarleton,Bowling Green,o50.5|u50.5|o49.5|-105|u49.5|-110,50.5,50.5,49.5,-105.0,49.5,-110.0,79.0,21.0,74.0,26.0,7982.0,-1.0,-1.0,-5.0
cfb,2026,1,total,Hampton,Maryland,o53.5|u53.5|o55.5|-112|u56.5|-105,53.5,53.5,55.5,-112.0,56.5,-105.0,76.0,24.0,71.0,29.0,1787.0,2.0,3.0,-5.0
cfb,2026,1,total,Coastal Car,West Virginia,o58.5|u58.5|o54.5|-105|u54.5|-110,58.5,58.5,54.5,-105.0,54.5,-110.0,31.0,69.0,35.0,65.0,37643.0,-4.0,-4.0,4.0
cfb,2026,1,total,Baylor,Auburn,o58.5|u58.5|o58.5|-105|u58.5|-105,58.5,58.5,58.5,-105.0,58.5,-105.0,23.0,77.0,27.0,73.0,61558.0,0.0,0.0,4.0
cfb,2026,1,total,Charleston So,GA Southern,o52.5|u52.5|o51.5|-110|u51.5|-105,52.5,52.5,51.5,-110.0,51.5,-105.0,78.0,22.0,82.0,18.0,1549.0,-1.0,-1.0,4.0
cfb,2026,1,total,SE Louisiana,S. Alabama,o51.5|u51.5|o53.5|-110|u54.5|-110,51.5,51.5,53.5,-110.0,54.5,-110.0,76.0,24.0,72.0,28.0,1873.0,2.0,3.0,-4.0
cfb,2026,1,total,VMI,VA Tech,o54.5|u54.5|o59.5|-110|u61.5|-108,54.5,54.5,59.5,-110.0,61.5,-108.0,20.0,80.0,24.0,76.0,5513.0,5.0,7.0,4.0
cfb,2026,1,total,SD State,Northwestern,o46.5|u46.5|o49.5|-105|u49.5|-105,46.5,46.5,49.5,-105.0,49.5,-105.0,82.0,18.0,86.0,14.0,10607.0,3.0,3.0,4.0
cfb,2026,1,total,Morgan State,Arizona St,o51.5|u51.5|o52.5|-108|u53.5|-110,51.5,51.5,52.5,-108.0,53.5,-110.0,82.0,18.0,78.0,22.0,2589.0,1.0,2.0,-4.0
cfb,2026,1,total,UCLA,California,o53.5|u53.5|o39.5|-130|u53.5|-108,53.5,53.5,39.5,-130.0,53.5,-108.0,66.0,34.0,62.0,38.0,39758.0,-14.0,0.0,-4.0
cfb,2026,1,total,NC State,Virginia,o54.5|u53.5|o50.5|-108|u50.5|-105,54.5,53.5,50.5,-108.0,50.5,-105.0,47.0,53.0,44.0,56.0,58938.0,-4.0,-3.0,-3.0
cfb,2026,1,total,Tulane,Duke,o54.5|u54.5|o51.5|-110|u51.5|-105,54.5,54.5,51.5,-110.0,51.5,-105.0,17.0,83.0,20.0,80.0,24248.0,-3.0,-3.0,3.0
cfb,2026,1,total,Wyoming,Colorado St,o46.5|u46.5|o45.5|-110|u46.5|-110,46.5,46.5,45.5,-110.0,46.5,-110.0,26.0,74.0,23.0,77.0,21613.0,-1.0,0.0,-3.0
cfb,2026,1,total,Sam Houston,Troy,o51.5|u51.5|o52.5|-110|u53.5|-110,51.5,51.5,52.5,-110.0,53.5,-110.0,14.0,86.0,17.0,83.0,7128.0,1.0,2.0,3.0
cfb,2026,1,total,Murray State,Middle Tenn,o59.5|u59.5|o55.5|-106|u55.5|-105,59.5,59.5,55.5,-106.0,55.5,-105.0,3.0,97.0,100.0,3.0,3120.0,-4.0,-4.0,97.0
cfb,2026,1,total,Utah Tech,BYU,o54.5|u54.5|o61.5|-108|u64.5|-115,54.5,54.5,61.5,-108.0,64.5,-115.0,38.0,62.0,41.0,59.0,5462.0,7.0,10.0,3.0
cfb,2026,1,total,Miami (OH),Pittsburgh,o49.5|u49.5|o47|-110|u47.5|-105,49.5,49.5,47.0,-110.0,47.5,-105.0,34.0,66.0,36.0,64.0,13167.0,-2.5,-2.0,2.0
cfb,2026,1,total,Furman,Tennessee,o61.5|u61.5|o66.5|-108|u66.5|-110,61.5,61.5,66.5,-108.0,66.5,-110.0,23.0,77.0,25.0,75.0,6043.0,5.0,5.0,2.0
cfb,2026,1,total,N. Illinois,Iowa,o42.5|u42.5|o44.5|-110|u44.5|-104,42.5,42.5,44.5,-110.0,44.5,-104.0,60.0,40.0,62.0,38.0,17720.0,2.0,2.0,2.0
cfb,2026,1,total,Arkansas St,Memphis,o57.5|u57.5|o52.5|-108|u52.5|-105,57.5,57.5,52.5,-108.0,52.5,-105.0,27.0,73.0,25.0,75.0,30433.0,-5.0,-5.0,-2.0
cfb,2026,1,total,Portland State,San Diego St,o54.5|u54.5|o61|-110|u61.5|-110,54.5,54.5,61.0,-110.0,61.5,-110.0,16.0,84.0,14.0,86.0,2302.0,6.5,7.0,-2.0
cfb,2026,1,total,UNLV,Hawaii,o56.5|u56.5|o54.5|-114|u55.5|-110,56.5,56.5,54.5,-114.0,55.5,-110.0,4.0,96.0,6.0,94.0,25940.0,-2.0,-1.0,2.0
cfb,2026,1,total,Hawaii,Stanford,o50.5|u50.5|o48.5|-108|u49.5|-115,50.5,50.5,48.5,-108.0,49.5,-115.0,41.0,59.0,40.0,60.0,45852.0,-2.0,-1.0,-1.0
cfb,2026,1,total,UAB,Illinois,o56.5|u56.5|o53.5|-112|u54.5|-105,56.5,56.5,53.5,-112.0,54.5,-105.0,35.0,65.0,36.0,64.0,18660.0,-3.0,-2.0,1.0
cfb,2026,1,total,Bryant U,Army,o51.5|u51.5|o50.5|-110|u51.5|-108,51.5,51.5,50.5,-110.0,51.5,-108.0,43.0,57.0,42.0,58.0,3019.0,-1.0,0.0,-1.0
cfb,2026,1,total,Ohio,Nebraska,o46.5|u46.5|o47.5|-108|u47.5|-105,46.5,46.5,47.5,-108.0,47.5,-105.0,38.0,62.0,39.0,61.0,15615.0,1.0,1.0,1.0
cfb,2026,1,total,UNH,Syracuse,o49.5|u49.5|o55.5|-110|u57.5|-110,49.5,49.5,55.5,-110.0,57.5,-110.0,28.0,72.0,29.0,71.0,5114.0,6.0,8.0,1.0
cfb,2026,1,total,Lafayette,UConn,o55.5|u55.5|o51.5|-110|u52.5|-110,55.5,55.5,51.5,-110.0,52.5,-110.0,26.0,74.0,27.0,73.0,5871.0,-4.0,-3.0,1.0
